"pac_id","depth","is_seed","traversed","has_pac_no_id_contributors","is_candidate_pac","is_federal_pac"
"1477855",3,FALSE,TRUE,FALSE,FALSE,FALSE
"1484020",3,FALSE,TRUE,FALSE,FALSE,FALSE
"1042752",3,FALSE,TRUE,FALSE,FALSE,FALSE
"1379624",3,FALSE,TRUE,FALSE,FALSE,FALSE
"1037735",3,FALSE,TRUE,FALSE,FALSE,FALSE
"1479905",3,FALSE,TRUE,FALSE,FALSE,FALSE
"1433827",3,FALSE,TRUE,FALSE,FALSE,FALSE
"1478243",3,FALSE,FALSE,FALSE,TRUE,FALSE
"1467372",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1344093",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1474269",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1053292",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1279609",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1388424",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1415174",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1442145",4,FALSE,TRUE,TRUE,FALSE,FALSE
"1018563",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1472889",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1029925",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1060144",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1485740",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1236496",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1280902",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1055863",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1303372",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1492108",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1491263",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1439624",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1436056",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1443600",4,FALSE,FALSE,FALSE,TRUE,FALSE
"1447800",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1478537",4,FALSE,FALSE,FALSE,TRUE,FALSE
"1048798",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1297706",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1473131",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1294035",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1282808",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1043840",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1480117",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1302106",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1073520",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1378400",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1055675",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1245177",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1232015",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1018843",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1019127",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1026400",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1048272",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1434027",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1288904",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1288723",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1470408",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1314982",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1340395",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1038259",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1298069",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1019170",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1287517",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1416436",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1480012",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1266792",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1052206",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1468160",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1294190",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1463359",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1445613",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1026361",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1300471",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1037581",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1284523",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1067847",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1273830",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1250925",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1258919",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1044161",4,FALSE,TRUE,TRUE,FALSE,FALSE
"1220653",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1018769",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1076049",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1021807",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1051134",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1462239",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1060256",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1463344",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1048800",4,FALSE,TRUE,FALSE,FALSE,FALSE
"1072107",5,FALSE,TRUE,FALSE,FALSE,FALSE
"1464630",5,FALSE,TRUE,FALSE,FALSE,FALSE
"1422587",5,FALSE,TRUE,FALSE,FALSE,FALSE
"1339123",5,FALSE,TRUE,TRUE,FALSE,FALSE
"1465175",5,FALSE,TRUE,FALSE,FALSE,FALSE
"1425184",5,FALSE,FALSE,FALSE,FALSE,TRUE
"1029241",5,FALSE,TRUE,FALSE,FALSE,FALSE
